dttm,value
2017-10-05 23:55:17,254
2017-10-05 23:55:47,254
2017-10-05 23:56:17,254
2017-10-05 23:56:47,254
2017-10-05 23:57:17,254
2017-10-05 23:57:48,253
2017-10-05 23:58:18,253
2017-10-05 23:58:48,254
2017-10-05 23:59:18,253
2017-10-05 23:59:48,252
2017-10-06 00:00:18,261
2017-10-06 00:00:48,260
2017-10-06 00:01:18,260
2017-10-06 00:01:48,260
2017-10-06 00:02:18,260
2017-10-06 00:02:48,260
2017-10-06 00:03:18,260
2017-10-06 00:03:48,260
2017-10-06 00:04:18,260
2017-10-06 00:04:48,260
2017-10-06 00:05:18,253
2017-10-06 00:05:48,253
2017-10-06 00:06:18,254
2017-10-06 00:06:48,259
2017-10-06 00:07:18,253
2017-10-06 00:07:48,256
2017-10-06 00:08:19,253
2017-10-06 00:08:49,253
2017-10-06 00:09:19,253
2017-10-06 00:09:49,253
2017-10-06 00:10:19,253
2017-10-06 00:10:49,253
2017-10-06 00:11:19,253
2017-10-06 00:11:49,253
2017-10-06 00:12:19,253
2017-10-06 00:12:49,253
2017-10-06 00:13:19,254
2017-10-06 00:13:49,254
2017-10-06 00:14:19,254
2017-10-06 00:14:49,254
2017-10-06 00:15:19,254
2017-10-06 00:15:49,254
2017-10-06 00:16:19,254
2017-10-06 00:16:49,254
2017-10-06 00:17:19,254
2017-10-06 00:17:49,254
2017-10-06 00:18:19,253
2017-10-06 00:18:50,253
2017-10-06 00:19:20,253
2017-10-06 00:19:50,254
2017-10-06 00:20:20,253
2017-10-06 00:20:50,253
2017-10-06 00:21:20,253
2017-10-06 00:21:50,256
2017-10-06 00:22:20,255
2017-10-06 00:22:50,261
2017-10-06 00:23:20,258
2017-10-06 00:23:50,255
2017-10-06 00:24:20,256
2017-10-06 00:24:50,257
2017-10-06 00:25:20,257
2017-10-06 00:25:50,257
2017-10-06 00:26:20,258
2017-10-06 00:26:50,255
2017-10-06 00:27:20,255
2017-10-06 00:27:50,256
2017-10-06 00:28:20,257
2017-10-06 00:28:51,257
2017-10-06 00:29:21,258
2017-10-06 00:29:51,256
2017-10-06 00:30:21,256
2017-10-06 00:30:51,257
2017-10-06 00:31:21,256
2017-10-06 00:31:51,256
2017-10-06 00:32:21,259
2017-10-06 00:32:51,256
2017-10-06 00:33:21,255
2017-10-06 00:33:51,255
2017-10-06 00:34:21,256
2017-10-06 00:34:51,255
2017-10-06 00:35:21,256
2017-10-06 00:35:51,256
2017-10-06 00:36:21,257
2017-10-06 00:36:51,255
2017-10-06 00:37:21,257
2017-10-06 00:37:51,259
2017-10-06 00:38:21,259
2017-10-06 00:38:51,256
2017-10-06 00:39:21,256
2017-10-06 00:39:52,256
2017-10-06 00:40:22,256
2017-10-06 00:40:52,255
2017-10-06 00:41:22,256
2017-10-06 00:41:52,256
2017-10-06 00:42:22,255
2017-10-06 00:42:52,255
2017-10-06 00:43:22,254
2017-10-06 00:43:52,253
2017-10-06 00:44:22,255
2017-10-06 00:44:52,255
2017-10-06 00:45:22,253
2017-10-06 00:45:52,253
2017-10-06 00:46:22,254
2017-10-06 00:46:52,253
2017-10-06 00:47:22,253
2017-10-06 00:47:52,253
2017-10-06 00:48:22,254
2017-10-06 00:48:52,254
2017-10-06 00:49:22,254
2017-10-06 00:49:52,254
2017-10-06 00:50:23,254
2017-10-06 00:50:53,255
2017-10-06 00:51:23,254
2017-10-06 00:51:53,254
2017-10-06 00:52:23,254
2017-10-06 00:52:53,260
2017-10-06 00:53:23,256
2017-10-06 00:53:53,254
2017-10-06 00:54:23,255
2017-10-06 00:54:53,254
2017-10-06 00:55:23,254
2017-10-06 00:55:53,254
2017-10-06 00:56:23,255
2017-10-06 00:56:53,255
2017-10-06 00:57:23,255
2017-10-06 00:57:53,255
2017-10-06 00:58:23,255
2017-10-06 00:58:53,254
2017-10-06 00:59:23,254
2017-10-06 00:59:53,253
2017-10-06 01:00:24,255
2017-10-06 01:00:54,254
2017-10-06 01:01:24,253
2017-10-06 01:01:54,253
2017-10-06 01:02:24,253
2017-10-06 01:02:54,253
2017-10-06 01:03:24,253
2017-10-06 01:03:54,253
2017-10-06 01:04:24,253
2017-10-06 01:04:54,253
2017-10-06 01:05:24,254
2017-10-06 01:05:54,253
2017-10-06 01:06:24,253
2017-10-06 01:06:54,253
2017-10-06 01:07:24,253
2017-10-06 01:07:54,254
2017-10-06 01:08:24,256
2017-10-06 01:08:54,254
2017-10-06 01:09:24,253
2017-10-06 01:09:54,253
2017-10-06 01:10:24,253
2017-10-06 01:10:55,253
2017-10-06 01:11:25,253
2017-10-06 01:11:55,253
2017-10-06 01:12:25,253
2017-10-06 01:12:55,253
2017-10-06 01:13:25,253
2017-10-06 01:13:55,253
2017-10-06 01:14:25,253
2017-10-06 01:14:55,253
2017-10-06 01:15:25,253
2017-10-06 01:15:55,253
2017-10-06 01:16:25,253
2017-10-06 01:16:55,253
2017-10-06 01:17:25,253
2017-10-06 01:17:55,253
2017-10-06 01:18:25,253
2017-10-06 01:18:55,253
2017-10-06 01:19:25,253
2017-10-06 01:19:55,253
2017-10-06 01:20:25,253
2017-10-06 01:20:55,253
2017-10-06 01:21:25,253
2017-10-06 01:21:56,253
2017-10-06 01:22:26,253
2017-10-06 01:22:56,253
2017-10-06 01:23:26,256
2017-10-06 01:23:56,254
2017-10-06 01:24:26,254
2017-10-06 01:24:56,254
2017-10-06 01:25:26,254
2017-10-06 01:25:56,255
2017-10-06 01:26:26,254
2017-10-06 01:26:56,254
2017-10-06 01:27:26,254
2017-10-06 01:27:56,255
2017-10-06 01:28:26,254
2017-10-06 01:28:56,253
2017-10-06 01:29:26,253
2017-10-06 01:29:56,254
2017-10-06 01:30:26,254
2017-10-06 01:30:56,254
2017-10-06 01:31:26,254
2017-10-06 01:31:56,254
2017-10-06 01:32:27,254
2017-10-06 01:32:57,254
2017-10-06 01:33:27,254
2017-10-06 01:33:57,254
2017-10-06 01:34:27,254
2017-10-06 01:34:57,253
2017-10-06 01:35:27,253
2017-10-06 01:35:57,253
2017-10-06 01:36:27,253
2017-10-06 01:36:57,253
2017-10-06 01:37:27,253
2017-10-06 01:37:57,253
2017-10-06 01:38:27,256
2017-10-06 01:38:57,253
2017-10-06 01:39:27,253
2017-10-06 01:39:57,253
2017-10-06 01:40:27,254
2017-10-06 01:40:57,254
2017-10-06 01:41:27,254
2017-10-06 01:41:57,254
2017-10-06 01:42:27,254
2017-10-06 01:42:57,254
2017-10-06 01:43:28,254
2017-10-06 01:43:58,254
2017-10-06 01:44:28,254
2017-10-06 01:44:58,254
2017-10-06 01:45:28,254
2017-10-06 01:45:58,254
2017-10-06 01:46:28,254
2017-10-06 01:46:58,254
2017-10-06 01:47:28,254
2017-10-06 01:47:58,254
2017-10-06 01:48:28,254
2017-10-06 01:48:58,254
2017-10-06 01:49:28,254
2017-10-06 01:49:58,254
2017-10-06 01:50:28,254
2017-10-06 01:50:58,254
2017-10-06 01:51:28,254
2017-10-06 01:51:58,260
2017-10-06 01:52:28,258
2017-10-06 01:52:58,257
2017-10-06 01:53:28,256
2017-10-06 01:53:59,257
2017-10-06 01:54:29,257
2017-10-06 01:54:59,256
2017-10-06 01:55:29,255
2017-10-06 01:55:59,256
2017-10-06 01:56:29,257
2017-10-06 01:56:59,256
2017-10-06 01:57:29,256
2017-10-06 01:57:59,257
2017-10-06 01:58:29,258
2017-10-06 01:58:59,256
2017-10-06 01:59:29,256
2017-10-06 01:59:59,256
2017-10-06 02:00:29,258
2017-10-06 02:00:59,256
2017-10-06 02:01:29,255
2017-10-06 02:01:59,255
2017-10-06 02:02:29,257
2017-10-06 02:02:59,257
2017-10-06 02:03:29,256
2017-10-06 02:03:59,256
2017-10-06 02:04:30,256
2017-10-06 02:05:00,257
2017-10-06 02:05:30,257
2017-10-06 02:06:00,256
2017-10-06 02:06:30,255
2017-10-06 02:07:00,255
2017-10-06 02:07:30,256
2017-10-06 02:08:00,255
2017-10-06 02:08:30,256
2017-10-06 02:09:00,255
2017-10-06 02:09:30,256
2017-10-06 02:10:00,254
2017-10-06 02:10:30,254
2017-10-06 02:11:00,255
2017-10-06 02:11:30,255
2017-10-06 02:12:00,255
2017-10-06 02:12:30,254
2017-10-06 02:13:00,255
2017-10-06 02:13:30,255
2017-10-06 02:14:00,254
2017-10-06 02:14:30,254
2017-10-06 02:15:00,254
2017-10-06 02:15:31,254
2017-10-06 02:16:01,254
2017-10-06 02:16:31,253
2017-10-06 02:17:01,253
2017-10-06 02:17:31,254
2017-10-06 02:18:01,254
2017-10-06 02:18:31,254
2017-10-06 02:19:01,255
2017-10-06 02:19:31,254
2017-10-06 02:20:01,254
2017-10-06 02:20:31,254
2017-10-06 02:21:01,254
2017-10-06 02:21:31,254
2017-10-06 02:22:01,254
2017-10-06 02:22:31,253
2017-10-06 02:23:01,256
2017-10-06 02:23:31,256
2017-10-06 02:24:01,253
2017-10-06 02:24:31,253
2017-10-06 02:25:01,254
2017-10-06 02:25:31,254
2017-10-06 02:26:02,254
2017-10-06 02:26:32,254
2017-10-06 02:27:02,254
2017-10-06 02:27:32,254
2017-10-06 02:28:02,254
2017-10-06 02:28:32,254
2017-10-06 02:29:02,254
2017-10-06 02:29:32,254
2017-10-06 02:30:02,256
2017-10-06 02:30:32,254
2017-10-06 02:31:02,254
2017-10-06 02:31:32,254
2017-10-06 02:32:02,254
2017-10-06 02:32:32,254
2017-10-06 02:33:02,254
2017-10-06 02:33:32,255
2017-10-06 02:34:02,255
2017-10-06 02:34:32,255
2017-10-06 02:35:02,258
2017-10-06 02:35:32,255
2017-10-06 02:36:02,255
2017-10-06 02:36:33,255
2017-10-06 02:37:03,255
2017-10-06 02:37:33,256
2017-10-06 02:38:03,258
2017-10-06 02:38:33,255
2017-10-06 02:39:03,253
2017-10-06 02:39:33,255
2017-10-06 02:40:03,254
2017-10-06 02:40:33,254
2017-10-06 02:41:03,254
2017-10-06 02:41:33,254
2017-10-06 02:42:03,255
2017-10-06 02:42:33,254
2017-10-06 02:43:03,254
2017-10-06 02:43:33,254
2017-10-06 02:44:03,254
2017-10-06 02:44:33,253
2017-10-06 02:45:03,253
2017-10-06 02:45:33,253
2017-10-06 02:46:03,253
2017-10-06 02:46:33,254
2017-10-06 02:47:04,254
2017-10-06 02:47:34,254
2017-10-06 02:48:04,254
2017-10-06 02:48:34,254
2017-10-06 02:49:04,254
2017-10-06 02:49:34,254
2017-10-06 02:50:04,254
2017-10-06 02:50:34,254
2017-10-06 02:51:04,254
2017-10-06 02:51:34,254
2017-10-06 02:52:04,254
2017-10-06 02:52:34,254
2017-10-06 02:53:04,257
2017-10-06 02:53:34,259
2017-10-06 02:54:04,254
2017-10-06 02:54:34,254
2017-10-06 02:55:04,255
2017-10-06 02:55:34,254
2017-10-06 02:56:04,254
2017-10-06 02:56:34,254
2017-10-06 02:57:04,254
2017-10-06 02:57:34,254
2017-10-06 02:58:05,254
2017-10-06 02:58:35,254
2017-10-06 02:59:05,255
2017-10-06 02:59:35,253
2017-10-06 03:00:05,255
2017-10-06 03:00:35,254
2017-10-06 03:01:05,260
2017-10-06 03:01:35,253
2017-10-06 03:02:05,253
2017-10-06 03:02:35,254
2017-10-06 03:03:05,254
2017-10-06 03:03:35,254
2017-10-06 03:04:05,254
2017-10-06 03:04:35,254
2017-10-06 03:05:05,254
2017-10-06 03:05:35,254
2017-10-06 03:06:05,254
2017-10-06 03:06:35,254
2017-10-06 03:07:05,254
2017-10-06 03:07:35,254
2017-10-06 03:08:05,257
2017-10-06 03:08:36,254
2017-10-06 03:09:06,254
2017-10-06 03:09:36,254
2017-10-06 03:10:06,254
2017-10-06 03:10:36,254
2017-10-06 03:11:06,254
2017-10-06 03:11:36,254
2017-10-06 03:12:06,254
2017-10-06 03:12:36,255
2017-10-06 03:13:06,255
2017-10-06 03:13:36,255
2017-10-06 03:14:06,255
2017-10-06 03:14:36,256
2017-10-06 03:15:06,255
2017-10-06 03:15:36,255
2017-10-06 03:16:06,255
2017-10-06 03:16:36,255
2017-10-06 03:17:06,255
2017-10-06 03:17:36,254
2017-10-06 03:18:06,254
2017-10-06 03:18:36,255
2017-10-06 03:19:07,255
2017-10-06 03:19:37,258
2017-10-06 03:20:07,258
2017-10-06 03:20:37,258
2017-10-06 03:21:07,258
2017-10-06 03:21:37,258
2017-10-06 03:22:07,257
2017-10-06 03:22:37,257
2017-10-06 03:23:07,260
2017-10-06 03:23:37,257
2017-10-06 03:24:07,257
2017-10-06 03:24:37,258
2017-10-06 03:25:07,257
2017-10-06 03:25:37,257
2017-10-06 03:26:07,257
2017-10-06 03:26:37,258
2017-10-06 03:27:07,257
2017-10-06 03:27:37,258
2017-10-06 03:28:07,258
2017-10-06 03:28:37,257
2017-10-06 03:29:07,256
2017-10-06 03:29:38,257
2017-10-06 03:30:08,257
2017-10-06 03:30:38,256
2017-10-06 03:31:08,256
2017-10-06 03:31:38,256
2017-10-06 03:32:08,256
2017-10-06 03:32:38,256
2017-10-06 03:33:08,255
2017-10-06 03:33:38,256
2017-10-06 03:34:08,255
2017-10-06 03:34:38,256
2017-10-06 03:35:08,257
2017-10-06 03:35:38,256
2017-10-06 03:36:08,256
2017-10-06 03:36:38,256
2017-10-06 03:37:08,255
2017-10-06 03:37:38,255
2017-10-06 03:38:08,258
2017-10-06 03:38:38,259
2017-10-06 03:39:08,254
2017-10-06 03:39:38,255
2017-10-06 03:40:09,255
2017-10-06 03:40:39,254
2017-10-06 03:41:09,254
2017-10-06 03:41:39,254
2017-10-06 03:42:09,254
2017-10-06 03:42:39,254
2017-10-06 03:43:09,254
2017-10-06 03:43:39,254
2017-10-06 03:44:09,254
2017-10-06 03:44:39,254
2017-10-06 03:45:09,253
2017-10-06 03:45:39,254
2017-10-06 03:46:09,254
2017-10-06 03:46:39,254
2017-10-06 03:47:09,254
2017-10-06 03:47:39,254
2017-10-06 03:48:09,254
2017-10-06 03:48:39,254
2017-10-06 03:49:09,255
2017-10-06 03:49:39,254
2017-10-06 03:50:09,254
2017-10-06 03:50:39,253
2017-10-06 03:51:10,253
2017-10-06 03:51:40,253
2017-10-06 03:52:10,253
2017-10-06 03:52:40,253
2017-10-06 03:53:10,260
2017-10-06 03:53:40,258
2017-10-06 03:54:10,253
2017-10-06 03:54:40,253
2017-10-06 03:55:10,253
2017-10-06 03:55:40,253
2017-10-06 03:56:10,253
2017-10-06 03:56:40,253
2017-10-06 03:57:10,253
2017-10-06 03:57:40,253
2017-10-06 03:58:10,254
2017-10-06 03:58:40,254
2017-10-06 03:59:10,254
2017-10-06 03:59:40,253
2017-10-06 04:00:10,254
2017-10-06 04:00:40,254
2017-10-06 04:01:11,254
2017-10-06 04:01:41,254
2017-10-06 04:02:11,260
2017-10-06 04:02:41,259
2017-10-06 04:03:11,259
2017-10-06 04:03:41,259
2017-10-06 04:04:11,259
2017-10-06 04:04:41,259
2017-10-06 04:05:11,259
2017-10-06 04:05:41,259
2017-10-06 04:06:11,259
2017-10-06 04:06:41,259
2017-10-06 04:07:11,259
2017-10-06 04:07:41,259
2017-10-06 04:08:11,262
2017-10-06 04:08:41,259
2017-10-06 04:09:11,259
2017-10-06 04:09:41,260
2017-10-06 04:10:11,260
2017-10-06 04:10:41,258
2017-10-06 04:11:11,258
2017-10-06 04:11:41,258
2017-10-06 04:12:12,258
2017-10-06 04:12:42,258
2017-10-06 04:13:12,258
2017-10-06 04:13:42,258
2017-10-06 04:14:12,258
2017-10-06 04:14:42,253
2017-10-06 04:15:12,254
2017-10-06 04:15:42,254
2017-10-06 04:16:12,254
2017-10-06 04:16:42,254
2017-10-06 04:17:12,254
2017-10-06 04:17:42,254
2017-10-06 04:18:12,254
2017-10-06 04:18:42,254
2017-10-06 04:19:12,254
2017-10-06 04:19:42,254
2017-10-06 04:20:12,253
2017-10-06 04:20:42,253
2017-10-06 04:21:12,253
2017-10-06 04:21:42,254
2017-10-06 04:22:12,254
2017-10-06 04:22:43,257
2017-10-06 04:23:13,257
2017-10-06 04:23:43,254
2017-10-06 04:24:13,254
2017-10-06 04:24:43,254
2017-10-06 04:25:13,254
2017-10-06 04:25:43,254
2017-10-06 04:26:13,254
2017-10-06 04:26:43,254
2017-10-06 04:27:13,254
2017-10-06 04:27:43,254
2017-10-06 04:28:13,254
2017-10-06 04:28:43,254
2017-10-06 04:29:13,254
2017-10-06 04:29:43,254
2017-10-06 04:30:13,254
2017-10-06 04:30:43,255
2017-10-06 04:31:13,253
2017-10-06 04:31:43,253
2017-10-06 04:32:13,253
2017-10-06 04:32:43,253
2017-10-06 04:33:14,253
2017-10-06 04:33:44,253
2017-10-06 04:34:14,253
2017-10-06 04:34:44,253
2017-10-06 04:35:14,253
2017-10-06 04:35:44,253
2017-10-06 04:36:14,254
2017-10-06 04:36:44,254
2017-10-06 04:37:14,254
2017-10-06 04:37:44,257
2017-10-06 04:38:14,257
2017-10-06 04:38:44,257
2017-10-06 04:39:14,254
2017-10-06 04:39:44,254
2017-10-06 04:40:14,254
2017-10-06 04:40:44,254
2017-10-06 04:41:14,254
2017-10-06 04:41:44,253
2017-10-06 04:42:14,253
2017-10-06 04:42:44,254
2017-10-06 04:43:14,254
2017-10-06 04:43:45,254
2017-10-06 04:44:15,254
2017-10-06 04:44:45,254
2017-10-06 04:45:15,254
2017-10-06 04:45:45,256
2017-10-06 04:46:15,257
2017-10-06 04:46:45,257
2017-10-06 04:47:15,257
2017-10-06 04:47:45,256
2017-10-06 04:48:15,256
2017-10-06 04:48:45,257
2017-10-06 04:49:15,256
2017-10-06 04:49:45,256
2017-10-06 04:50:15,256
2017-10-06 04:50:45,256
2017-10-06 04:51:15,257
2017-10-06 04:51:45,256
2017-10-06 04:52:15,256
2017-10-06 04:52:45,259
2017-10-06 04:53:15,259
2017-10-06 04:53:45,256
2017-10-06 04:54:15,258
2017-10-06 04:54:46,255
2017-10-06 04:55:16,256
2017-10-06 04:55:46,255
2017-10-06 04:56:16,255
2017-10-06 04:56:46,255
2017-10-06 04:57:16,255
2017-10-06 04:57:46,255
2017-10-06 04:58:16,256
2017-10-06 04:58:46,255
2017-10-06 04:59:16,255
2017-10-06 04:59:46,254
2017-10-06 05:00:16,256
2017-10-06 05:00:46,255
2017-10-06 05:01:16,256
2017-10-06 05:01:46,256
2017-10-06 05:02:16,256
2017-10-06 05:02:46,256
2017-10-06 05:03:16,254
2017-10-06 05:03:46,255
2017-10-06 05:04:16,255
2017-10-06 05:04:46,255
2017-10-06 05:05:17,254
2017-10-06 05:05:47,255
2017-10-06 05:06:17,254
2017-10-06 05:06:47,255
2017-10-06 05:07:17,254
2017-10-06 05:07:47,257
2017-10-06 05:08:17,257
2017-10-06 05:08:47,254
2017-10-06 05:09:17,254
2017-10-06 05:09:47,254
2017-10-06 05:10:17,254
2017-10-06 05:10:47,254
2017-10-06 05:11:17,253
2017-10-06 05:11:47,254
2017-10-06 05:12:17,253
2017-10-06 05:12:47,253
2017-10-06 05:13:17,253
2017-10-06 05:13:47,253
2017-10-06 05:14:17,253
2017-10-06 05:14:47,253
2017-10-06 05:15:17,253
2017-10-06 05:15:48,253
2017-10-06 05:16:18,253
2017-10-06 05:16:48,253
2017-10-06 05:17:18,254
2017-10-06 05:17:48,255
2017-10-06 05:18:18,254
2017-10-06 05:18:48,255
2017-10-06 05:19:18,255
2017-10-06 05:19:48,255
2017-10-06 05:20:18,255
2017-10-06 05:20:48,255
2017-10-06 05:21:18,255
2017-10-06 05:21:48,261
2017-10-06 05:22:18,255
2017-10-06 05:22:48,258
2017-10-06 05:23:18,258
2017-10-06 05:23:48,257
2017-10-06 05:24:18,254
2017-10-06 05:24:48,255
2017-10-06 05:25:18,254
2017-10-06 05:25:48,254
2017-10-06 05:26:18,254
2017-10-06 05:26:49,254
2017-10-06 05:27:19,254
2017-10-06 05:27:49,254
2017-10-06 05:28:19,254
2017-10-06 05:28:49,254
2017-10-06 05:29:19,254
2017-10-06 05:29:49,254
2017-10-06 05:30:19,254
2017-10-06 05:30:49,254
2017-10-06 05:31:19,254
2017-10-06 05:31:49,254
2017-10-06 05:32:19,254
2017-10-06 05:32:49,254
2017-10-06 05:33:19,254
2017-10-06 05:33:49,254
2017-10-06 05:34:19,254
2017-10-06 05:34:49,254
2017-10-06 05:35:19,254
2017-10-06 05:35:49,253
2017-10-06 05:36:19,254
2017-10-06 05:36:49,254
2017-10-06 05:37:20,254
2017-10-06 05:37:50,258
2017-10-06 05:38:20,258
2017-10-06 05:38:50,255
2017-10-06 05:39:20,254
2017-10-06 05:39:50,254
2017-10-06 05:40:20,254
2017-10-06 05:40:50,254
2017-10-06 05:41:20,254
2017-10-06 05:41:50,254
2017-10-06 05:42:20,254
2017-10-06 05:42:50,254
2017-10-06 05:43:20,255
2017-10-06 05:43:50,255
2017-10-06 05:44:20,255
2017-10-06 05:44:50,255
2017-10-06 05:45:20,255
2017-10-06 05:45:50,255
2017-10-06 05:46:20,255
2017-10-06 05:46:50,255
2017-10-06 05:47:20,255
2017-10-06 05:47:51,255
2017-10-06 05:48:21,254
2017-10-06 05:48:51,254
2017-10-06 05:49:21,254
2017-10-06 05:49:51,254
2017-10-06 05:50:21,253
2017-10-06 05:50:51,254
2017-10-06 05:51:21,254
2017-10-06 05:51:51,254
2017-10-06 05:52:21,254
2017-10-06 05:52:51,258
2017-10-06 05:53:21,257
2017-10-06 05:53:51,254
2017-10-06 05:54:21,254
2017-10-06 05:54:51,254
2017-10-06 05:55:21,254
2017-10-06 05:55:51,253
2017-10-06 05:56:21,253
2017-10-06 05:56:51,253
2017-10-06 05:57:21,253
2017-10-06 05:57:51,253
2017-10-06 05:58:21,253
2017-10-06 05:58:52,254
2017-10-06 05:59:22,254
2017-10-06 05:59:52,253
2017-10-06 06:00:22,254
2017-10-06 06:00:52,254
2017-10-06 06:01:22,254
2017-10-06 06:01:52,254
2017-10-06 06:02:22,254
2017-10-06 06:02:52,254
2017-10-06 06:03:22,254
2017-10-06 06:03:52,253
2017-10-06 06:04:22,253
2017-10-06 06:04:52,254
2017-10-06 06:05:22,253
2017-10-06 06:05:52,253
2017-10-06 06:06:22,253
2017-10-06 06:06:52,253
2017-10-06 06:07:22,253
2017-10-06 06:07:52,260
2017-10-06 06:08:22,257
2017-10-06 06:08:52,254
2017-10-06 06:09:23,254
2017-10-06 06:09:53,254
2017-10-06 06:10:23,254
2017-10-06 06:10:53,254
2017-10-06 06:11:23,254
2017-10-06 06:11:53,254
2017-10-06 06:12:23,256
2017-10-06 06:12:53,255
2017-10-06 06:13:23,256
2017-10-06 06:13:53,256
2017-10-06 06:14:23,255
2017-10-06 06:14:53,256
2017-10-06 06:15:23,255
2017-10-06 06:15:53,256
2017-10-06 06:16:23,256
2017-10-06 06:16:53,255
2017-10-06 06:17:23,255
2017-10-06 06:17:53,256
2017-10-06 06:18:23,256
2017-10-06 06:18:53,256
2017-10-06 06:19:23,256
2017-10-06 06:19:54,256
2017-10-06 06:20:24,256
2017-10-06 06:20:54,254
2017-10-06 06:21:24,256
2017-10-06 06:21:54,257
2017-10-06 06:22:24,256
2017-10-06 06:22:54,256
2017-10-06 06:23:24,261
2017-10-06 06:23:54,256
2017-10-06 06:24:24,256
2017-10-06 06:24:54,256
2017-10-06 06:25:24,256
2017-10-06 06:25:54,255
2017-10-06 06:26:24,255
2017-10-06 06:26:54,255
2017-10-06 06:27:24,255
2017-10-06 06:27:54,255
2017-10-06 06:28:24,255
2017-10-06 06:28:54,255
2017-10-06 06:29:24,255
2017-10-06 06:29:54,255
2017-10-06 06:30:25,255
2017-10-06 06:30:55,255
2017-10-06 06:31:25,254
2017-10-06 06:31:55,254
2017-10-06 06:32:25,253
2017-10-06 06:32:55,254
2017-10-06 06:33:25,254
2017-10-06 06:33:55,254
2017-10-06 06:34:25,254
2017-10-06 06:34:55,253
2017-10-06 06:35:25,253
2017-10-06 06:35:55,253
2017-10-06 06:36:25,253
2017-10-06 06:36:55,253
2017-10-06 06:37:25,253
2017-10-06 06:37:55,253
2017-10-06 06:38:25,253
2017-10-06 06:38:55,253
2017-10-06 06:39:25,253
2017-10-06 06:39:55,253
2017-10-06 06:40:25,254
2017-10-06 06:40:55,254
2017-10-06 06:41:26,254
2017-10-06 06:41:56,254
2017-10-06 06:42:26,255
2017-10-06 06:42:56,254
2017-10-06 06:43:26,254
2017-10-06 06:43:56,254
2017-10-06 06:44:26,254
2017-10-06 06:44:56,254
2017-10-06 06:45:26,253
2017-10-06 06:45:56,254
2017-10-06 06:46:26,253
2017-10-06 06:46:56,254
2017-10-06 06:47:26,253
2017-10-06 06:47:56,253
2017-10-06 06:48:26,253
2017-10-06 06:48:56,253
2017-10-06 06:49:26,253
2017-10-06 06:49:56,253
2017-10-06 06:50:26,253
2017-10-06 06:50:56,253
2017-10-06 06:51:26,253
2017-10-06 06:51:57,254
2017-10-06 06:52:27,253
2017-10-06 06:52:57,253
2017-10-06 06:53:27,256
2017-10-06 06:53:57,254
2017-10-06 06:54:27,254
2017-10-06 06:54:57,253
2017-10-06 06:55:27,253
2017-10-06 06:55:57,253
2017-10-06 06:56:27,253
2017-10-06 06:56:57,253
2017-10-06 06:57:27,254
2017-10-06 06:57:57,253
2017-10-06 06:58:27,253
2017-10-06 06:58:57,254
2017-10-06 06:59:27,253
2017-10-06 06:59:57,252
2017-10-06 07:00:27,253
2017-10-06 07:00:57,253
2017-10-06 07:01:27,253
2017-10-06 07:01:58,254
2017-10-06 07:02:28,253
2017-10-06 07:02:58,254
2017-10-06 07:03:28,254
2017-10-06 07:03:58,254
2017-10-06 07:04:28,254
2017-10-06 07:04:58,254
2017-10-06 07:05:28,254
2017-10-06 07:05:58,254
2017-10-06 07:06:28,254
2017-10-06 07:06:58,254
2017-10-06 07:07:28,254
2017-10-06 07:07:58,255
2017-10-06 07:08:28,259
2017-10-06 07:08:58,254
2017-10-06 07:09:28,253
2017-10-06 07:09:58,253
2017-10-06 07:10:28,253
2017-10-06 07:10:58,254
2017-10-06 07:11:28,253
2017-10-06 07:11:58,253
2017-10-06 07:12:28,254
2017-10-06 07:12:59,253
2017-10-06 07:13:29,253
2017-10-06 07:13:59,253
2017-10-06 07:14:29,253
2017-10-06 07:14:59,253
2017-10-06 07:15:29,253
2017-10-06 07:15:59,253
2017-10-06 07:16:29,253
2017-10-06 07:16:59,253
2017-10-06 07:17:29,253
2017-10-06 07:17:59,253
2017-10-06 07:18:29,253
2017-10-06 07:18:59,253
2017-10-06 07:19:29,253
2017-10-06 07:19:59,253
2017-10-06 07:20:29,253
2017-10-06 07:20:59,253
2017-10-06 07:21:29,253
2017-10-06 07:21:59,253
2017-10-06 07:22:29,253
2017-10-06 07:22:59,253
2017-10-06 07:23:30,253
2017-10-06 07:24:00,254
2017-10-06 07:24:30,254
2017-10-06 07:25:00,254
2017-10-06 07:25:30,254
2017-10-06 07:26:00,254
2017-10-06 07:26:30,254
2017-10-06 07:27:00,255
2017-10-06 07:27:30,254
2017-10-06 07:28:00,254
2017-10-06 07:28:30,254
2017-10-06 07:29:00,254
2017-10-06 07:29:30,253
2017-10-06 07:30:00,253
2017-10-06 07:30:30,253
2017-10-06 07:31:00,253
2017-10-06 07:31:30,253
2017-10-06 07:32:00,253
2017-10-06 07:32:30,253
2017-10-06 07:33:00,253
2017-10-06 07:33:30,254
2017-10-06 07:34:01,253
2017-10-06 07:34:31,253
2017-10-06 07:35:01,256
2017-10-06 07:35:31,253
2017-10-06 07:36:01,253
2017-10-06 07:36:31,253
2017-10-06 07:37:01,254
2017-10-06 07:37:31,253
2017-10-06 07:38:01,256
2017-10-06 07:38:31,256
2017-10-06 07:39:01,256
2017-10-06 07:39:31,255
2017-10-06 07:40:01,258
2017-10-06 07:40:31,256
2017-10-06 07:41:01,256
2017-10-06 07:41:31,257
